700 and 750 degree C(Condition),"The SPS samples sintered at 600 or 650 degree C show insufficient necking, while for pellets sintered at 700 and 750 degree C, it is evident that the structure is less porous, resulting from enhanced necking between particles."
electrochemical window(Feature),"Unlike LATP with a limited electrochemical window, LAGP offers a relatively broad electrochemical window due to the insensitivity of Ge4+ against metallic Li."
Ge4+(Composition),"Unlike LATP with a limited electrochemical window, LAGP offers a relatively broad electrochemical window due to the insensitivity of Ge4+ against metallic Li."
metallic Li(Composition),"Unlike LATP with a limited electrochemical window, LAGP offers a relatively broad electrochemical window due to the insensitivity of Ge4+ against metallic Li."
transmission electron microscopy(Characterization),"Further morphological characterization was carried out using transmission electron microscopy (TEM, Hitachi HT7800)."
TEM(Characterization),"Further morphological characterization was carried out using transmission electron microscopy (TEM, Hitachi HT7800)."
pyrolised(Processing),Powders pyrolised at 500 degree C are shown to still in amorphous phase and turned into crystalline structure upon heat treatment at 850 degree C.
500 degree C(Condition),Powders pyrolised at 500 degree C are shown to still in amorphous phase and turned into crystalline structure upon heat treatment at 850 degree C.
850 degree C(Condition),Powders pyrolised at 500 degree C are shown to still in amorphous phase and turned into crystalline structure upon heat treatment at 850 degree C.
80 degree C(Condition),"This result clearly confirms that the reduction of LAGP is more pronounced at 80 degree C than 25 degree C, which is consistent with the results of HEXRD."
25 degree C(Condition),"This result clearly confirms that the reduction of LAGP is more pronounced at 80 degree C than 25 degree C, which is consistent with the results of HEXRD."
Na+ ion(Composition),"As a consequence, the bottleneck B is likely the limiting factor for Na+ ion conduction in the Na1?-Na3?Na2?Na3?Na1 channel."
conduction(Processing),"As a consequence, the bottleneck B is likely the limiting factor for Na+ ion conduction in the Na1?-Na3?Na2?Na3?Na1 channel."
Na1?-Na3?Na2?Na3?Na1(Composition),"As a consequence, the bottleneck B is likely the limiting factor for Na+ ion conduction in the Na1?-Na3?Na2?Na3?Na1 channel."
channel(Structure),"As a consequence, the bottleneck B is likely the limiting factor for Na+ ion conduction in the Na1?-Na3?Na2?Na3?Na1 channel."
evaporation(Feature),Such evaporation inevitably deviates the stoichiometry of the structure where the excess Al+ dopants precipitates as Al(PO4) phase.
Al+(Composition),Such evaporation inevitably deviates the stoichiometry of the structure where the excess Al+ dopants precipitates as Al(PO4) phase.
Al(PO4)(Composition),Such evaporation inevitably deviates the stoichiometry of the structure where the excess Al+ dopants precipitates as Al(PO4) phase.
correlated jump analysis(Characterization),This correlated jump analysis gives a way to quantify the degree of the concerted migration.
concerted migration(Processing),This correlated jump analysis gives a way to quantify the degree of the concerted migration.
galvanostatic experiment(Characterization),The electrochemical signatures from galvanostatic experiments with two different open-top cells are presented in Figure 3a.
mesh-type(Feature),"In addition, exploring the lightweight and low-cost alternatives for mesh-type titanium frames will significantly recover the operation of this battery system."
titanium(Composition),"In addition, exploring the lightweight and low-cost alternatives for mesh-type titanium frames will significantly recover the operation of this battery system."
SEM(Characterization),Cross-sectional SEM images were obtained by breaking the LAGP pellet after cycling (whenever Cr was used) or by using the pieces from fractured pellets if fracture occurred during electrochemical cycling (this was common for bare LAGP).
LAGP(Composition),Cross-sectional SEM images were obtained by breaking the LAGP pellet after cycling (whenever Cr was used) or by using the pieces from fractured pellets if fracture occurred during electrochemical cycling (this was common for bare LAGP).
fractured(Processing),Cross-sectional SEM images were obtained by breaking the LAGP pellet after cycling (whenever Cr was used) or by using the pieces from fractured pellets if fracture occurred during electrochemical cycling (this was common for bare LAGP).
ionic conductivity(Feature),Enhanced ionic conductivity in LATP is attributed to decreased lithium ion diffusion activation energy barrier upon sulfur dope.
lithium ion diffusion(Processing),Enhanced ionic conductivity in LATP is attributed to decreased lithium ion diffusion activation energy barrier upon sulfur dope.
electrochemical tests(Characterization),All electrochemical tests were performed at room temperature.
at room temperature(Condition),All electrochemical tests were performed at room temperature.
Cr-Al2O3(Composition),"Experiments with electron-blocking Cr-Al2O3 bilayers showed initial promotion of Li plating, but long-term stability and interphase growth were similar Cr alone."
bilayer(Property_Behavior),"Experiments with electron-blocking Cr-Al2O3 bilayers showed initial promotion of Li plating, but long-term stability and interphase growth were similar Cr alone."
Li(Composition),"Experiments with electron-blocking Cr-Al2O3 bilayers showed initial promotion of Li plating, but long-term stability and interphase growth were similar Cr alone."
stability(Property_Behavior),"Experiments with electron-blocking Cr-Al2O3 bilayers showed initial promotion of Li plating, but long-term stability and interphase growth were similar Cr alone."
Cr(Composition),"Experiments with electron-blocking Cr-Al2O3 bilayers showed initial promotion of Li plating, but long-term stability and interphase growth were similar Cr alone."
cyclability(Feature),"Outstanding cyclability evidenced by the voltage efficiency of 73%, 71%, and 70% upon desodiation during the 1st, 50th, and 100th cycles, respectively, representing 96% capacity retention after 100 cycles (Figure S1, Supporting Information)."
voltage efficiency(Feature),"Outstanding cyclability evidenced by the voltage efficiency of 73%, 71%, and 70% upon desodiation during the 1st, 50th, and 100th cycles, respectively, representing 96% capacity retention after 100 cycles (Figure S1, Supporting Information)."
capacity retention(Feature),"Outstanding cyclability evidenced by the voltage efficiency of 73%, 71%, and 70% upon desodiation during the 1st, 50th, and 100th cycles, respectively, representing 96% capacity retention after 100 cycles (Figure S1, Supporting Information)."
